timestamp_iso,timestamp_epoch,symbol,price,tape_source
2026-03-06T17:50:50Z,1772819450,BTC,68049.48000000,BINANCE_SPOT
2026-03-06T17:50:50Z,1772819450,SOL,84.21000000,BINANCE_SPOT
2026-03-06T17:50:52Z,1772819452,ETH,1966.72000000,BINANCE_SPOT
2026-03-06T17:50:52Z,1772819452,XRP,1.35110000,BINANCE_SPOT
2026-03-06T17:50:52Z,1772819452,BTC,68051.32000000,BINANCE_SPOT
2026-03-06T17:50:52Z,1772819452,SOL,84.22000000,BINANCE_SPOT
2026-03-06T17:50:54Z,1772819454,ETH,1966.50000000,BINANCE_SPOT
2026-03-06T17:50:54Z,1772819454,XRP,1.35120000,BINANCE_SPOT
2026-03-06T17:50:54Z,1772819454,BTC,68037.29000000,BINANCE_SPOT
2026-03-06T17:50:54Z,1772819454,SOL,84.21000000,BINANCE_SPOT
2026-03-06T17:50:56Z,1772819456,ETH,1966.33000000,BINANCE_SPOT
2026-03-06T17:50:56Z,1772819456,XRP,1.35120000,BINANCE_SPOT
2026-03-06T17:50:56Z,1772819456,BTC,68035.01000000,BINANCE_SPOT
2026-03-06T17:50:56Z,1772819456,SOL,84.20000000,BINANCE_SPOT
2026-03-06T17:50:59Z,1772819459,ETH,1966.59000000,BINANCE_SPOT
2026-03-06T17:50:59Z,1772819459,XRP,1.35080000,BINANCE_SPOT
2026-03-06T17:50:59Z,1772819459,BTC,68025.53000000,BINANCE_SPOT
2026-03-06T17:50:59Z,1772819459,SOL,84.19000000,BINANCE_SPOT
2026-03-06T17:51:02Z,1772819462,ETH,1965.93000000,BINANCE_SPOT
2026-03-06T17:51:02Z,1772819462,XRP,1.35040000,BINANCE_SPOT
2026-03-06T17:51:02Z,1772819462,BTC,68008.24000000,BINANCE_SPOT
2026-03-06T17:51:02Z,1772819462,SOL,84.18000000,BINANCE_SPOT
2026-03-06T17:51:05Z,1772819465,ETH,1965.18000000,BINANCE_SPOT
2026-03-06T17:51:05Z,1772819465,XRP,1.35020000,BINANCE_SPOT
2026-03-06T17:51:05Z,1772819465,BTC,67994.01000000,BINANCE_SPOT
2026-03-06T17:51:05Z,1772819465,SOL,84.14000000,BINANCE_SPOT
2026-03-06T17:51:07Z,1772819467,ETH,1964.95000000,BINANCE_SPOT
2026-03-06T17:51:07Z,1772819467,XRP,1.34990000,BINANCE_SPOT
2026-03-06T17:51:07Z,1772819467,BTC,67983.49000000,BINANCE_SPOT
2026-03-06T17:51:07Z,1772819467,SOL,84.13000000,BINANCE_SPOT
2026-03-06T17:51:09Z,1772819469,ETH,1964.69000000,BINANCE_SPOT
2026-03-06T17:51:09Z,1772819469,XRP,1.35000000,BINANCE_SPOT
2026-03-06T17:51:09Z,1772819469,BTC,67983.48000000,BINANCE_SPOT
2026-03-06T17:51:09Z,1772819469,SOL,84.12000000,BINANCE_SPOT
2026-03-06T17:51:11Z,1772819471,ETH,1964.80000000,BINANCE_SPOT
2026-03-06T17:51:11Z,1772819471,XRP,1.35000000,BINANCE_SPOT
2026-03-06T17:51:11Z,1772819471,BTC,67987.00000000,BINANCE_SPOT
2026-03-06T17:51:11Z,1772819471,SOL,84.14000000,BINANCE_SPOT
